IDX,iForest_AnomalyScore
47614,0.111516
47615,0.047359
47616,0.115127
47617,0.117624
47618,0.129152
47619,0.073033
47620,0.118948
47621,0.124036
47622,0.120423
47623,0.124299
47624,0.124625
47625,0.083145
47626,0.081618
47627,0.134051
47628,0.065248
47629,0.092124
47630,0.137141
47631,0.097605
47632,0.132948
47633,0.082596
47634,0.076017
47635,0.048759
47636,0.089292
47637,0.120573
47638,0.149807
47639,0.098315
47640,0.139713
47641,0.117940
47642,0.137763
47643,0.053742
47644,0.142450
47645,0.116323
47646,0.117345
47647,0.051235
47648,0.079927
47649,0.049424
47650,0.054557
47651,0.068390
47652,0.089740
47653,0.088481
47654,0.115560
47655,0.044010
47656,0.073424
47657,0.086948
47658,0.053871
47659,0.088547
47660,0.094515
47661,0.118009
47662,0.086507
47663,0.050895
47664,0.131009
47665,0.115338
47666,0.122579
47667,0.071737
47668,0.149802
47669,0.066196
47670,0.144038
47671,0.112673
47672,0.148850
47673,0.111579
47674,0.051489
47675,0.103298
47676,0.116184
47677,0.122030
47678,0.097871
47679,0.127403
47680,0.098955
47681,0.140007
47682,0.111001
47683,0.095145
47684,0.096897
47685,0.055212
47686,0.074898
47687,0.090306
47688,0.106082
47689,0.037350
47690,0.100963
47691,0.123110
47692,0.147628
47693,0.047617
47694,0.141680
47695,0.106449
47696,0.088737
47697,0.144316
47698,0.108121
47699,0.076388
47700,0.131075
47701,0.124278
47702,0.147187
47703,0.123763
47704,0.068754
47705,0.061365
47706,0.089770
47707,0.103998
47708,0.148690
47709,0.141990
47710,0.110019
47711,0.074983
47712,0.110766
47713,0.069004
47714,0.108207
47715,0.060960
47716,0.089167
47717,0.092228
47718,0.141449
47719,0.104254
47720,0.096536
47721,0.137330
47722,0.060195
47723,0.048617
47724,0.118240
47725,0.082854
47726,0.081766
47727,0.094080
47728,0.119589
47729,0.142210
47730,0.131152
47731,0.121065
47732,0.129840
47733,0.076834
47734,0.142310
47735,0.141862
47736,0.091375
47737,0.120536
47738,0.084097
47739,0.084072
47740,0.110900
47741,0.095371
47742,0.091136
47743,0.104817
47744,0.132849
47745,0.117714
47746,0.123144
47747,0.085542
47748,0.125767
47749,0.071456
47750,0.112257
47751,0.136515
47752,0.071759
47753,0.063771
47754,0.101526
47755,0.089630
47756,0.084542
47757,0.111957
47758,0.145357
47759,0.053169
47760,0.084319
47761,0.091765
47762,0.143024
47763,0.122884
47764,0.109097
47765,0.097241
47766,0.127240
47767,0.064755
47768,0.103499
47769,0.120128
47770,0.143486
47771,0.136399
47772,0.106981
47773,0.146383
47774,0.120019
47775,0.121032
47776,0.145763
47777,0.141277
47778,0.100762
47779,0.122608
47780,0.110691
47781,0.055025
47782,0.124306
47783,0.120364
47784,0.138259
47785,0.144843
47786,0.098391
47787,0.064508
47788,0.097284
47789,0.082050
47790,0.143953
47791,0.073519
47792,0.131051
47793,0.128252
47794,0.101979
47795,0.073185
47796,0.146387
47797,0.083930
47798,0.108224
47799,0.140874
47800,0.106702
47801,0.071293
47802,0.051725
47803,0.080419
47804,0.079797
47805,0.112202
47806,0.137659
47807,0.121693
47808,0.140093
47809,0.084539
47810,0.098403
47811,0.111420
47812,0.084876
47813,0.131917
47814,0.119718
47815,0.092890
47816,0.070319
47817,0.135505
47818,0.128412
47819,0.075986
47820,0.107524
47821,0.112252
47822,0.093398
47823,0.096712
47824,0.125890
47825,0.108774
47826,0.141157
47827,0.112551
47828,0.094062
47829,0.117111
47830,0.132518
47831,0.105340
47832,0.110505
47833,0.112584
47834,0.125228
47835,0.065993
47836,0.138578
47837,0.135793
47838,0.107917
47839,0.067255
47840,0.086019
47841,0.091285
47842,0.107401
47843,0.104683
47844,0.132669
47845,0.099972
47846,0.103403
47847,0.111365
47848,0.144353
47849,0.100104
47850,0.141683
47851,0.107413
47852,0.130646
47853,0.115476
47854,0.137403
47855,0.108144
47856,0.130598
47857,0.103646
47858,0.094472
47859,0.121990
47860,0.107685
47861,0.113428
47862,0.069729
47863,0.121918
47864,0.119756
47865,0.134863
47866,0.131666
47867,0.090318
47868,0.146653
47869,0.139616
47870,0.069909
47871,0.118747
47872,0.132460
47873,0.115971
47874,0.137471
47875,0.140337
47876,0.115041
47877,0.111557
47878,0.133482
47879,0.119738
47880,0.144322
47881,0.108026
47882,0.113916
47883,0.068777
47884,0.115659
47885,0.104196
47886,0.125938
47887,0.096659
47888,0.128150
47889,0.109673
47890,0.111952
47891,0.110738
47892,0.143522
47893,0.097581
47894,0.117075
47895,0.087268
47896,0.122428
47897,0.114222
47898,0.120605
47899,0.111095
47900,0.106663
47901,0.103098
47902,0.096202
47903,0.100258
47904,0.142969
47905,0.140898
47906,0.141870
47907,0.088382
47908,0.136668
47909,0.119487
47910,0.141010
47911,0.118679
47912,0.071922
47913,0.072290
47914,0.076077
47915,0.108164
47916,0.131069
47917,0.102239
47918,0.134940
47919,0.107734
47920,0.122977
47921,0.094964
47922,0.134497
47923,0.089153
47924,0.133391
47925,0.081470
47926,0.093296
47927,0.094264
47928,0.141825
47929,0.117297
47930,0.146049
47931,0.087048
47932,0.114385
47933,0.111115
47934,0.106748
47935,0.140828
47936,0.095522
47937,0.105609
47938,0.132649
47939,0.095335
47940,0.148352
47941,0.116947
47942,0.112131
47943,0.120473
47944,0.126210
47945,0.086658
47946,0.138095
47947,0.125571
47948,0.123396
47949,0.118363
47950,0.128335
47951,0.108385
47952,0.120757
47953,0.080529
47954,0.121577
47955,0.120409
47956,0.120431
47957,0.067407
47958,0.120968
47959,0.115070
47960,0.150117
47961,0.094436
47962,0.093759
47963,0.108891
47964,0.130793
47965,0.071112
47966,0.123165
47967,0.112196
47968,0.137910
47969,0.135468
47970,0.104639
47971,0.038883
47972,0.124901
47973,0.070829
47974,0.138070
47975,0.106376
47976,0.088091
47977,0.142279
47978,0.132818
47979,0.079787
47980,0.119490
47981,0.098570
47982,0.143582
47983,0.108573
47984,0.133236
47985,0.140955
47986,0.141171
47987,0.114982
47988,0.139959
47989,0.105457
47990,0.119175
47991,0.139947
47992,0.118896
47993,0.144504
47994,0.145404
47995,0.124789
47996,0.112373
47997,0.104365
47998,0.135236
47999,0.084425
48000,0.133664
48001,0.131626
48002,0.108829
48003,0.122869
48004,0.100589
48005,0.115233
48006,0.080185
48007,0.107390
48008,0.108638
48009,0.095308
48010,0.097459
48011,0.111145
48012,0.124884
48013,0.101615
48014,0.115950
48015,0.112694
48016,0.061307
48017,0.084850
48018,0.031852
48019,0.063888
48020,0.129729
48021,0.115431
48022,0.141580
48023,0.089950
48024,0.149945
48025,0.059674
48026,0.069873
48027,0.146510
48028,0.132059
48029,0.029516
48030,0.080906
48031,0.113648
48032,0.101005
48033,0.108931
48034,0.130574
48035,0.134071
48036,0.137863
48037,0.066810
48038,0.063735
48039,0.077000
48040,0.136224
48041,0.144774
48042,0.141015
48043,0.068992
48044,0.143570
48045,0.116572
48046,0.114349
48047,0.116439
48048,0.132644
48049,0.074358
48050,0.115738
48051,0.107626
48052,0.110106
48053,0.080315
48054,0.139826
48055,0.106921
48056,0.110113
48057,0.141216
48058,0.073341
48059,0.060554
48060,0.132963
48061,0.146740
48062,0.122812
48063,0.063323
48064,0.087465
48065,0.138831
48066,0.129697
48067,0.120515
48068,0.125714
48069,0.106133
48070,0.144083
48071,0.103780
48072,0.094746
48073,0.107589
48074,0.146244
48075,0.123680
48076,0.129562
48077,0.139804
48078,0.096673
48079,0.140155
48080,0.101418
48081,0.120010
48082,0.098444
48083,0.095126
48084,0.110278
48085,0.142886
48086,0.133340
48087,0.106742
48088,0.112554
48089,0.136836
48090,0.133528
48091,0.131149
48092,0.101153
48093,0.112697
48094,0.084993
48095,0.124995
48096,0.106324
48097,0.135794
48098,0.086764
48099,0.143667
48100,0.111208
48101,0.061354
48102,0.119680
48103,0.133495
48104,0.115153
48105,0.132683
48106,0.125343
48107,0.072076
48108,0.117253
48109,0.091905
48110,0.135317
48111,0.088707
48112,0.140709
48113,0.097069
48114,0.148684
48115,0.113023
48116,0.131030
48117,0.117308
48118,0.117296
48119,0.136313
48120,0.111140
48121,0.069260
48122,0.090757
48123,0.083238
48124,0.139131
48125,0.119072
48126,0.148229
48127,0.142277
48128,0.065148
48129,0.065632
48130,0.129535
48131,0.145979
48132,0.127531
48133,0.116911
48134,0.112045
48135,0.051297
48136,0.074094
48137,0.109771
48138,0.104060
48139,0.086167
48140,0.123303
48141,0.107662
48142,0.066265
48143,0.093721
48144,0.103818
48145,0.089793
48146,0.135711
48147,0.079608
48148,0.131595
48149,0.113519
48150,0.131547
48151,0.118951
48152,0.133684
48153,0.112875
48154,0.131799
48155,0.093431
48156,0.142421
48157,0.127747
48158,0.113576
48159,0.114600
48160,0.121422
48161,0.070533
48162,0.116381
48163,0.113380
48164,0.105522
48165,0.114969
48166,0.094680
48167,0.044427
48168,0.094118
48169,0.086951
48170,0.092414
48171,0.135393
48172,0.120198
48173,0.078773
48174,0.121043
48175,0.141490
48176,0.030329
48177,0.140382
48178,0.127779
48179,0.126486
48180,0.075207
48181,0.061491
48182,0.132216
48183,0.139330
48184,0.152268
48185,0.107050
48186,0.138283
48187,0.064335
48188,0.097397
48189,0.136320
48190,0.137951
48191,0.049639
48192,0.058088
48193,0.119947
48194,0.131107
48195,0.125378
48196,0.085456
48197,0.081835
48198,0.138852
48199,0.088505
48200,0.104569
48201,0.110717
48202,0.121584
48203,0.090430
48204,0.111675
48205,0.102118
48206,0.094802
48207,0.066451
48208,0.128286
48209,0.134435
48210,0.102112
48211,0.083710
48212,0.087376
48213,0.121937
48214,0.121512
48215,0.128172
48216,0.085300
48217,0.112326
48218,0.047950
48219,0.078664
48220,0.113064
48221,0.091235
48222,0.128737
48223,0.093064
48224,0.145041
48225,0.116877
48226,0.138859
48227,0.057648
48228,0.137243
48229,0.137648
48230,0.064307
48231,0.077712
48232,0.139504
48233,0.077420
48234,0.098903
48235,0.108673
48236,0.140513
48237,0.081036
48238,0.086182
48239,0.085888
48240,0.085599
48241,0.084914
48242,0.124743
48243,0.117959
48244,0.112202
48245,0.120040
48246,0.117147
48247,0.132522
48248,0.105692
48249,0.101138
48250,0.123481
48251,0.095183
48252,0.119284
48253,0.148265
48254,0.141422
48255,0.115947
48256,0.106158
48257,0.134299
48258,0.106607
48259,0.122163
48260,0.138851
48261,0.141692
48262,0.118164
48263,0.016086
48264,0.092991
48265,0.120352
48266,0.146483
48267,0.071969
48268,0.060275
48269,0.072317
48270,0.082156
48271,0.096205
48272,0.112351
48273,0.143776
48274,0.061840
48275,0.092659
48276,0.142376
48277,0.068653
48278,0.092678
48279,0.064920
48280,0.056862
48281,0.065872
48282,0.125016
48283,0.084486
48284,0.082273
48285,0.128372
48286,0.116494
48287,0.094504
48288,0.130575
48289,0.124889
48290,0.140996
48291,0.120858
48292,0.120552
48293,0.044819
48294,0.123185
48295,0.088129
48296,0.102104
48297,0.110967
48298,0.116778
48299,0.078992
48300,0.115374
48301,0.108817
48302,0.106174
48303,0.135715
48304,0.130793
48305,0.117588
48306,0.122499
48307,0.111930
48308,0.104090
48309,0.133082
48310,0.126356
48311,0.123543
48312,0.118377
48313,0.094171
48314,0.121765
48315,0.103906
48316,0.097935
48317,0.076761
48318,0.143301
48319,0.099290
48320,0.086499
48321,0.111311
48322,0.084299
48323,0.065796
48324,0.087182
48325,0.116476
48326,0.143773
48327,0.133937
48328,0.100538
48329,0.115994
48330,0.143578
48331,0.130056
48332,0.067765
48333,0.109205
48334,0.074012
48335,0.145490
48336,0.148162
48337,0.044941
48338,0.108520
48339,0.108066
48340,0.120163
48341,0.083662
48342,0.075341
48343,0.077378
48344,0.115241
48345,0.105452
48346,0.132001
48347,0.104225
48348,0.117424
48349,0.106859
48350,0.065459
48351,0.114360
48352,0.108015
48353,0.116230
48354,0.140592
48355,0.075105
48356,0.031898
48357,0.142251
48358,0.103399
48359,0.085777
48360,0.070677
48361,0.141799
48362,0.141548
48363,0.140625
48364,0.121298
48365,0.127619
48366,0.121919
48367,0.093510
48368,0.145675
48369,0.119673
48370,0.135292
48371,0.034292
48372,0.071664
48373,0.083571
48374,0.120114
48375,0.129467
48376,0.130844
48377,0.090788
48378,0.136165
48379,0.106538
48380,0.113590
48381,0.116603
48382,0.102635
48383,0.078106
48384,0.078141
48385,0.083316
48386,0.098364
48387,0.070612
48388,0.142503
48389,0.107090
48390,0.140857
48391,0.073757
48392,0.109992
48393,0.112575
48394,0.123343
48395,0.140964
48396,0.118856
48397,0.104551
48398,0.141132
48399,0.105100
48400,0.132553
48401,0.084813
48402,0.108783
48403,0.094258
48404,0.140332
48405,0.112115
48406,0.128057
48407,0.136562
48408,0.108875
48409,0.082817
48410,0.127462
48411,0.145567
48412,0.051873
48413,0.123178
48414,0.115166
48415,0.103428
48416,0.108871
48417,0.080581
48418,0.115208
48419,0.061452
48420,0.043274
48421,0.051332
48422,0.129169
48423,0.081399
48424,0.110225
48425,0.094822
48426,0.123770
48427,0.063650
48428,0.124068
48429,0.128032
48430,0.100394
48431,0.091407
48432,0.123620
48433,0.088703
48434,0.111885
48435,0.063102
48436,0.136082
48437,0.039617
48438,0.069941
48439,0.086462
48440,0.138554
48441,0.145437
48442,0.141455
48443,0.100440
48444,0.148191
48445,0.085989
48446,0.088569
48447,0.105119
48448,0.126745
48449,0.109085
48450,0.132223
48451,0.095013
48452,0.128293
48453,0.092117
48454,0.130503
48455,0.084716
48456,0.143801
48457,0.106629
48458,0.145935
48459,0.086150
48460,0.097712
48461,0.139583
48462,0.120124
48463,0.007393
48464,0.142954
48465,0.089980
48466,0.109590
48467,0.095550
48468,0.141835
48469,0.120230
48470,0.134602
48471,0.132530
48472,0.108847
48473,0.103851
48474,0.106161
48475,0.077766
48476,0.100009
48477,0.113371
48478,0.114862
48479,0.073012
48480,0.141784
48481,0.139147
48482,0.124537
48483,0.087665
48484,0.115792
48485,0.085866
48486,0.140757
48487,0.092621
48488,0.119333
48489,0.096928
48490,0.097993
48491,0.091267
48492,0.120492
48493,0.122346
48494,0.094263
48495,0.105693
48496,0.098465
48497,0.086293
48498,0.109412
48499,0.121455
48500,0.129275
48501,0.127032
48502,0.113163
48503,0.091049
48504,0.123729
48505,0.112638
48506,0.092051
48507,0.097951
48508,0.132194
48509,0.094827
48510,0.144945
48511,0.065062
48512,0.119989
48513,0.114906
48514,0.109712
48515,0.134324
48516,0.111973
48517,0.142819
48518,0.146489
48519,0.115111
48520,0.130102
48521,0.123856
48522,0.128763
48523,0.075276
48524,0.078044
48525,0.096626
48526,0.105477
48527,0.057135
48528,0.122187
48529,0.070689
48530,0.128213
48531,0.058043
48532,0.044515
48533,0.082613
48534,0.143293
48535,0.120511
48536,0.078700
48537,0.142740
48538,0.129579
48539,0.127434
48540,0.088303
48541,0.122830
48542,0.067923
48543,0.138243
48544,0.119478
48545,0.078781
48546,0.124801
48547,0.071054
48548,0.114594
48549,0.097115
48550,0.124995
48551,0.088011
48552,0.124597
48553,0.099545
48554,0.078076
48555,0.092103
48556,0.143566
48557,0.108144
48558,0.116409
48559,0.072361
48560,0.107248
48561,0.101998
48562,0.118794
48563,0.124967
48564,0.130858
48565,0.126357
48566,0.108965
48567,0.123194
48568,0.111345
48569,0.127354
48570,0.121287
48571,0.101277
48572,0.116256
48573,0.128707
48574,0.082239
48575,0.069522
48576,0.123348
48577,0.096617
48578,0.073240
48579,0.123831
48580,0.130077
48581,0.106800
48582,0.122844
48583,0.142247
48584,0.130127
48585,0.095411
48586,0.044451
48587,0.122591
48588,0.145986
48589,0.121558
48590,0.137794
48591,0.110856
48592,0.141297
48593,0.107063
48594,0.103848
48595,0.115291
48596,0.144261
48597,0.101329
48598,0.080724
48599,0.112823
48600,0.145187
48601,0.086012
48602,0.117494
48603,0.121089
48604,0.132809
48605,0.089305
48606,0.117233
48607,0.060122
48608,0.058473
48609,0.107386
48610,0.130279
48611,0.139419
48612,0.108632
48613,0.111281
48614,0.124790
48615,0.117922
48616,0.119902
48617,0.086326
48618,0.117870
48619,0.125019
48620,0.085848
48621,0.078830
48622,0.128042
48623,0.122359
48624,0.104036
48625,0.141378
48626,0.137027
48627,0.087835
48628,0.081055
48629,0.143103
48630,0.121318
48631,0.101893
48632,0.099301
48633,0.130383
48634,0.122259
48635,0.120662
48636,0.101206
48637,0.122591
48638,0.049496
48639,0.129831
48640,0.071954
48641,0.070046
48642,0.126261
48643,0.077722
48644,0.120761
48645,0.139102
48646,0.108332
48647,0.129169
48648,0.085872
48649,0.081669
48650,0.141739
48651,0.126053
48652,0.139632
48653,0.070439
48654,0.085310
48655,0.114083
48656,0.110509
48657,0.081343
48658,0.128588
48659,0.114429
48660,0.137057
48661,0.072611
48662,0.110189
48663,0.150176
48664,0.143811
48665,0.112256
48666,0.125548
48667,0.088473
48668,0.048490
48669,0.126006
48670,0.052987
48671,0.129233
48672,0.095368
48673,0.104702
48674,0.115076
48675,0.136698
48676,0.069337
48677,0.065498
48678,0.107187
48679,0.149908
48680,0.144291
48681,0.088079
48682,0.105627
48683,0.076588
48684,0.088317
48685,0.073976
48686,0.112149
48687,0.121959
48688,0.100659
48689,0.101811
48690,0.105739
48691,0.135091
48692,0.136942
48693,0.105356
48694,0.123579
48695,0.086188
48696,0.133115
48697,0.142982
48698,0.096099
48699,0.126829
48700,0.104203
48701,0.114109
48702,0.109891
48703,0.096058
48704,0.123882
48705,0.115980
48706,0.077656
48707,0.101760
48708,0.144087
48709,0.128811
48710,0.091576
48711,0.111088
48712,0.084647
48713,0.121661
48714,0.102466
48715,0.064860
48716,0.118397
48717,0.112158
48718,0.139244
48719,0.050041
48720,0.143001
48721,0.097807
48722,0.125619
48723,0.110032
48724,0.123690
48725,0.088935
48726,0.117863
48727,0.099379
48728,0.112078
48729,0.091812
48730,0.114109
48731,0.107725
48732,0.111464
48733,0.104828
48734,0.081507
48735,0.101832
48736,0.118815
48737,0.098033
48738,0.090698
48739,0.117211
48740,0.136642
48741,0.142270
48742,0.067300
48743,0.124891
48744,0.132366
48745,0.099788
48746,0.109870
48747,0.128552
48748,0.061265
48749,0.113547
48750,0.134701
48751,0.146292
48752,0.060366
48753,0.107505
48754,0.129680
48755,0.094285
48756,0.094070
48757,0.094644
48758,0.109438
48759,0.124017
48760,0.061197
48761,0.085227
48762,0.133015
48763,0.124083
48764,0.129297
48765,0.146696
48766,0.105844
48767,0.118739
48768,0.124808
48769,0.127833
48770,0.134639
48771,0.100252
48772,0.143551
48773,0.112568
48774,0.098061
48775,0.114951
48776,0.078768
48777,0.108419
48778,0.133015
48779,0.101867
48780,0.075188
48781,0.095945
48782,0.106736
48783,0.100876
48784,0.114376
48785,0.070303
48786,0.134910
48787,0.116094
48788,0.135489
48789,0.111168
48790,0.054093
48791,0.103767
48792,0.061696
48793,0.135063
48794,0.111305
48795,0.129443
48796,0.136769
48797,0.138683
48798,0.136946
48799,0.091668
48800,0.143588
48801,0.109686
48802,0.083334
48803,0.116976
48804,0.122475
48805,0.149222
48806,0.145707
48807,0.110298
48808,0.073853
48809,0.087615
48810,0.128161
48811,0.114560
48812,0.100182
48813,0.104963
48814,0.090622
48815,0.105007
48816,0.117880
48817,0.116121
48818,0.106470
48819,0.078988
48820,0.112441
48821,0.123391
48822,0.113279
48823,0.129720
48824,0.134437
48825,0.106950
48826,0.113641
48827,0.112819
48828,0.126481
48829,0.110297
48830,0.081477
48831,0.143900
48832,0.081447
48833,0.095343
48834,0.119364
48835,0.078439
48836,0.133442
48837,0.112211
48838,0.090042
48839,0.108802
48840,0.127226
48841,0.103365
48842,0.118189
48843,0.095960
48844,0.141004
48845,0.143584
48846,0.086413
48847,0.112498
48848,0.148762
48849,0.093962
48850,0.111042
48851,0.144447
48852,0.125610
48853,0.110839
48854,0.134524
48855,0.085632
48856,0.130267
48857,0.115396
48858,0.084052
48859,0.098242
48860,0.142033
48861,0.125797
48862,0.124016
48863,0.090423
48864,0.100284
48865,0.093234
48866,0.125405
48867,0.121196
48868,0.123614
48869,0.128230
48870,0.138657
48871,0.149137
48872,0.088434
48873,0.127435
48874,0.106833
48875,0.062056
48876,0.136438
48877,0.054974
48878,0.127078
48879,0.113260
48880,0.101773
48881,0.116363
48882,0.137485
48883,0.118311
48884,0.097447
48885,0.080179
48886,0.115259
48887,0.122829
48888,0.089680
48889,0.129443
48890,0.114784
48891,0.113996
48892,0.136258
48893,0.136552
48894,0.123746
48895,0.072926
48896,0.144483
48897,0.146261
48898,0.088518
48899,0.108152
48900,0.124925
48901,0.122039
48902,0.146679
48903,0.124509
48904,0.134793
48905,0.112265
48906,0.118202
48907,0.141117
48908,0.144650
48909,0.116738
48910,0.087576
48911,0.057309
48912,0.137463
48913,0.146846
48914,0.127534
48915,0.112352
48916,0.142997
48917,0.111006
48918,0.140563
48919,0.118398
48920,0.103061
48921,0.109561
48922,0.141079
48923,0.120752
48924,0.134531
48925,0.117524
48926,0.101146
48927,0.112805
48928,0.128494
48929,0.066243
48930,0.126313
48931,0.147152
48932,0.116138
48933,0.118993
48934,0.113479
48935,0.110521
48936,0.120617
48937,0.122197
48938,0.126032
48939,0.130375
48940,0.083832
48941,0.117774
48942,0.130273
48943,0.148759
48944,0.125689
48945,0.143436
48946,0.114098
48947,0.047546
48948,0.111932
48949,0.141371
48950,0.112463
48951,0.098977
48952,0.116875
48953,0.125010
48954,0.127847
48955,0.122609
48956,0.150549
48957,0.137473
48958,0.135337
48959,0.142196
48960,0.109166
48961,0.124055
48962,0.126635
48963,0.094447
48964,0.126525
48965,0.129135
48966,0.127472
48967,0.097755
48968,0.042151
48969,0.093756
48970,0.049979
48971,0.133370
48972,0.126924
48973,0.050142
48974,0.137052
48975,0.121368
48976,0.129796
48977,0.150306
48978,0.130760
48979,0.130782
48980,0.136404
48981,0.118286
48982,0.070340
48983,0.136435
48984,0.120008
48985,0.131405
48986,0.107560
48987,0.135617
48988,0.125275
48989,0.150256
48990,0.116942
48991,0.116185
48992,0.076187
48993,0.144866
48994,0.129105
48995,0.106495
48996,0.105980
48997,0.068889
48998,0.124676
48999,0.117995
49000,0.124892
49001,0.136102
49002,0.133166
49003,0.138328
49004,0.134737
49005,0.141196
49006,0.080437
49007,0.139591
49008,0.144377
49009,0.124326
49010,0.139227
49011,0.116926
49012,0.136678
49013,0.117543
49014,0.111142
49015,0.129999
49016,0.111481
49017,0.142768
49018,0.138402
49019,0.142475
49020,0.098053
49021,0.125124
49022,0.137686
49023,0.129872
49024,0.125367
49025,0.114584
49026,0.096842
49027,0.096523
49028,0.106543
49029,0.117247
49030,0.125127
49031,0.137386
49032,0.129314
49033,0.084538
49034,0.120408
49035,0.146610
49036,0.121298
49037,0.149740
49038,0.096793
49039,0.127061
49040,0.133926
49041,0.126157
49042,0.136663
49043,0.137729
49044,0.121562
49045,0.112903
49046,0.098318
49047,0.133541
49048,0.102712
49049,0.136769
49050,0.093660
49051,0.118591
49052,0.136252
49053,0.127434
49054,0.086532
49055,0.093697
49056,0.132129
49057,0.116200
49058,0.093225
49059,0.102133
49060,0.044109
49061,0.109142
49062,0.136314
49063,0.118004
49064,0.074062
49065,0.111304
49066,0.085298
49067,0.102576
49068,0.143277
49069,0.140344
49070,0.137962
49071,0.127576
49072,0.087249
49073,0.078014
49074,0.107355
49075,0.073237
49076,0.149620
49077,0.101809
49078,0.131771
49079,0.129031
49080,0.120319
49081,0.126598
49082,0.105569
49083,0.134819
49084,0.101643
49085,0.089132
49086,0.116439
49087,0.144551
49088,0.116838
49089,0.053164
49090,0.130994
49091,0.088142
49092,0.102883
49093,0.072271
49094,0.084128
49095,0.092938
49096,0.140331
49097,0.075404
49098,0.131601
49099,0.114501
49100,0.111961
49101,0.061000
49102,0.112328
49103,0.094942
49104,0.145286
49105,0.099397
49106,0.118338
49107,0.094823
49108,0.096573
49109,0.044135
49110,0.081671
49111,0.073580
49112,0.136316
49113,0.120825
49114,0.098709
49115,0.095820
49116,0.129046
49117,0.050042
49118,0.144469
49119,0.052138
49120,0.108106
49121,0.104819
49122,0.107296
49123,0.140252
49124,0.089722
49125,0.115277
49126,0.136741
49127,0.094394
49128,0.114010
49129,0.108377
49130,0.100918
49131,0.137340
49132,0.132815
49133,0.107523
49134,0.151842
49135,0.097180
49136,0.132642
49137,0.087072
49138,0.082964
49139,0.119460
49140,0.104550
49141,0.118777
49142,0.120169
49143,0.123761
49144,0.051819
49145,0.143877
49146,0.122065
49147,0.113683
49148,0.128236
49149,0.079764
49150,0.074974
49151,0.084549
49152,0.133491
49153,0.112315
49154,0.142632
49155,0.107389
49156,0.076703
49157,0.056759
49158,0.117966
49159,0.092685
49160,0.086138
49161,0.103059
49162,0.112095
49163,0.102671
49164,0.098766
49165,0.109296
49166,0.131189
49167,0.146791
49168,0.127258
49169,0.106189
49170,0.137127
49171,0.095376
49172,0.123730
49173,0.110346
49174,0.115204
49175,0.097502
49176,0.123109
49177,0.114344
49178,0.102022
49179,0.082091
49180,0.098486
49181,0.082883
49182,0.091169
49183,0.074693
49184,0.068122
49185,0.084477
49186,0.146514
49187,0.115462
49188,0.084978
49189,0.080085
49190,0.086119
49191,0.082389
49192,0.100415
49193,0.087656
49194,0.139662
49195,0.102008
49196,0.073013
49197,0.080996
49198,0.137858
49199,0.086599
49200,0.049644
49201,0.089474
49202,0.087955
49203,0.123196
49204,0.088010
49205,0.139880
49206,0.133923
49207,0.073299
49208,0.108491
49209,0.110481
49210,0.143681
49211,0.108215
49212,0.117387
49213,0.097369
49214,0.064618
49215,0.114876
49216,0.135412
49217,0.096818
49218,0.090914
49219,0.112287
49220,0.116943
49221,0.065419
49222,0.115828
49223,0.086936
49224,0.101033
49225,0.105511
49226,0.122845
49227,0.115005
49228,0.121285
49229,0.081541
49230,0.105509
49231,0.081629
49232,0.138256
49233,0.104929
49234,0.068577
49235,0.076930
49236,0.131732
49237,0.107233
49238,0.115158
49239,0.119295
49240,0.138344
49241,0.130533
49242,0.109978
49243,0.082878
49244,0.099087
49245,0.141043
49246,0.148009
49247,0.106687
49248,0.084181
49249,0.091111
49250,0.130843
49251,0.101428
49252,0.135767
49253,0.111844
49254,0.108906
49255,0.070922
49256,0.124483
49257,0.108546
49258,0.103788
49259,0.124455
49260,0.147012
49261,0.091293
49262,0.141621
49263,0.102512
49264,0.142926
49265,0.140672
49266,0.130370
49267,0.098392
49268,0.042136
49269,0.089840
49270,0.137539
49271,0.104461
49272,0.140448
49273,0.110621
49274,0.128696
49275,0.066516
49276,0.092859
49277,0.122178
49278,0.125416
49279,0.108299
49280,0.123791
49281,0.084739
49282,0.130379
49283,0.134422
49284,0.145092
49285,0.068925
49286,0.073084
49287,0.098181
49288,0.129563
49289,0.112212
49290,0.137747
49291,0.095525
49292,0.151325
49293,0.073662
49294,0.099519
49295,0.115145
49296,0.129283
49297,0.104716
49298,0.136750
49299,0.129194
49300,0.088664
49301,0.132120
49302,0.078645
49303,0.112212
49304,0.036901
49305,0.088241
49306,0.119527
49307,0.099521
49308,0.147716
49309,0.129126
49310,0.122279
49311,0.089866
49312,0.088929
49313,0.116683
49314,0.126991
49315,0.098238
49316,0.091637
49317,0.142462
49318,0.140644
49319,0.127409
49320,0.103088
49321,0.101485
49322,0.064845
49323,0.070570
49324,0.096011
49325,0.127610
49326,0.140532
49327,0.104544
49328,0.143210
49329,0.111670
49330,0.119277
49331,0.063626
49332,0.090143
49333,0.112577
49334,0.136331
49335,0.108964
49336,0.090926
49337,0.126816
49338,0.149246
49339,0.146043
49340,0.113882
49341,0.127834
49342,0.131433
49343,0.128583
49344,0.104056
49345,0.126562
49346,0.133954
49347,0.115577
49348,0.085421
49349,0.062721
49350,0.131890
49351,0.075625
49352,0.098810
49353,0.100366
49354,0.045467
49355,0.148367
49356,0.133854
49357,0.140766
49358,0.123259
49359,0.140637
49360,0.113947
49361,0.118192
